,drug_name,drug_id,target_name,target_id,disease_name,disease_id,knowledge_source_r1,knowledge_source_r2
10938,doxepin,CHEBI:4710,SLC6A4,NCBIGene:6532,neurotic disorder,MONDO:0005379,infores:ctd,everycure_indication_list
10939,zoledronic acid,CHEBI:46557,FDPS,NCBIGene:2224,bone Paget disease,MONDO:0005382,infores:drugcentral,infores:drugcentral
10940,zoledronic acid,CHEBI:46557,FDPS,NCBIGene:2224,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10941,zoledronic acid,CHEBI:46557,GGPS1,NCBIGene:9453,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10942,alendronate,CHEBI:2567,FDPS,NCBIGene:2224,bone Paget disease,MONDO:0005382,infores:drugcentral,infores:drugcentral
10943,alendronate,CHEBI:2567,FDPS,NCBIGene:2224,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10944,alendronate,CHEBI:2567,ATP6V1A,NCBIGene:523,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10945,calcitonin (salmon),CHEBI:3306,CALCR,NCBIGene:799,bone Paget disease,MONDO:0005382,infores:drugcentral,infores:drugcentral
10946,calcitonin (salmon),CHEBI:3306,CALCR,NCBIGene:799,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10947,etidronic acid,CHEBI:4907,ATP6V1A,NCBIGene:523,bone Paget disease,MONDO:0005382,infores:drugmechdb,infores:drugcentral
10948,alprazolam,CHEBI:2611,GABRA5,NCBIGene:2558,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10949,alprazolam,CHEBI:2611,GABRA3,NCBIGene:2556,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10950,alprazolam,CHEBI:2611,GABRA2,NCBIGene:2555,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10951,alprazolam,CHEBI:2611,GABRA1,NCBIGene:2554,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10952,alprazolam,CHEBI:2611,GABRG2,NCBIGene:2566,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10953,alprazolam,CHEBI:2611,GABRB2,NCBIGene:2561,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10954,alprazolam,CHEBI:2611,GABRB3,NCBIGene:2562,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10955,venlafaxine,CHEBI:9943,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10956,venlafaxine,CHEBI:9943,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10957,venlafaxine,CHEBI:9943,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10958,venlafaxine,CHEBI:9943,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10959,venlafaxine,CHEBI:9943,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10960,paroxetine,CHEBI:7936,HTR1A,NCBIGene:3350,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10961,paroxetine,CHEBI:7936,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10962,paroxetine,CHEBI:7936,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10963,paroxetine,CHEBI:7936,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10964,paroxetine,CHEBI:7936,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10965,paroxetine,CHEBI:7936,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10966,paroxetine,CHEBI:7936,HTR2A,NCBIGene:3356,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10967,clonazepam,CHEBI:3756,GABRA1,NCBIGene:2554,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10968,clonazepam,CHEBI:3756,GABRB2,NCBIGene:2561,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10969,clonazepam,CHEBI:3756,GABRA3,NCBIGene:2556,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10970,clonazepam,CHEBI:3756,GABRG2,NCBIGene:2566,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10971,sertraline,CHEBI:9123,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10972,sertraline,CHEBI:9123,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10973,sertraline,CHEBI:9123,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10974,sertraline,CHEBI:9123,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10975,sertraline,CHEBI:9123,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10976,sertraline,CHEBI:9123,MAOA,NCBIGene:4128,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10977,fluoxetine,CHEBI:5118,HTR2A,NCBIGene:3356,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10978,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:hetionet,infores:drugcentral
10979,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10980,fluoxetine,CHEBI:5118,SLC6A4,NCBIGene:6532,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10981,fluoxetine,CHEBI:5118,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugcentral,infores:drugcentral
10982,fluoxetine,CHEBI:5118,SLC6A2,NCBIGene:6530,panic disorder,MONDO:0005383,infores:drugmechdb,infores:drugcentral
10983,oxcarbazepine,CHEBI:7824,SCN11A,NCBIGene:11280,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10984,oxcarbazepine,CHEBI:7824,SCN5A,NCBIGene:6331,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10985,phenytoin,CHEBI:8107,SCN3A,NCBIGene:6328,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10986,phenytoin,CHEBI:8107,SCN1A,NCBIGene:6323,focal epilepsy,MONDO:0005384,infores:tiga,infores:drugcentral
10987,phenytoin,CHEBI:8107,SCN1A,NCBIGene:6323,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10988,phenytoin,CHEBI:8107,SCN5A,NCBIGene:6331,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10989,phenytoin,CHEBI:8107,SCN2A,NCBIGene:6326,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10990,phenytoin,CHEBI:8107,SCN8A,NCBIGene:6334,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10991,phenytoin,CHEBI:8107,SCN4A,NCBIGene:6329,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10992,phenytoin,CHEBI:8107,SCN9A,NCBIGene:6335,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10993,phenytoin,CHEBI:8107,SCN9A,NCBIGene:6335,focal epilepsy,MONDO:0005384,infores:tiga,infores:drugcentral
10994,eslicarbazepine,CHEBI:87016,SCN11A,NCBIGene:11280,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10995,carbamazepine,CHEBI:3387,SCN4A,NCBIGene:6329,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10996,carbamazepine,CHEBI:3387,SCN5A,NCBIGene:6331,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10997,carbamazepine,CHEBI:3387,SCN9A,NCBIGene:6335,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
10998,carbamazepine,CHEBI:3387,SCN9A,NCBIGene:6335,focal epilepsy,MONDO:0005384,infores:tiga,infores:drugcentral
10999,mephenytoin,CHEBI:6757,SCN5A,NCBIGene:6331,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11000,perampanel,CHEBI:71013,GRIA1,NCBIGene:2890,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11001,perampanel,CHEBI:71013,GRIA1,NCBIGene:2890,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11002,perampanel,CHEBI:71013,GRIA4,NCBIGene:2893,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11003,perampanel,CHEBI:71013,GRIA3,NCBIGene:2892,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11004,perampanel,CHEBI:71013,GRIA2,NCBIGene:2891,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11005,primidone,CHEBI:8412,GABRA1,NCBIGene:2554,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11006,primidone,CHEBI:8412,GABRA1,NCBIGene:2554,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11007,primidone,CHEBI:8412,GABRB2,NCBIGene:2561,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11008,primidone,CHEBI:8412,GABRA4,NCBIGene:2557,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11009,primidone,CHEBI:8412,GABRA3,NCBIGene:2556,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11010,primidone,CHEBI:8412,GABRA6,NCBIGene:2559,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11011,primidone,CHEBI:8412,GABRA5,NCBIGene:2558,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11012,primidone,CHEBI:8412,GRIA2,NCBIGene:2891,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11013,primidone,CHEBI:8412,GABRA2,NCBIGene:2555,focal epilepsy,MONDO:0005384,infores:drugmechdb,infores:drugcentral
11014,primidone,CHEBI:8412,GABRG2,NCBIGene:2566,focal epilepsy,MONDO:0005384,infores:drugcentral,infores:drugcentral
11015,tolazoline,CHEBI:28502,HRH2,NCBIGene:3274,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11016,tolazoline,CHEBI:28502,ADRA1A,NCBIGene:148,vascular disorder,MONDO:0005385,infores:drugcentral,infores:drugcentral
11017,tolazoline,CHEBI:28502,ADRA1A,NCBIGene:148,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11018,tolazoline,CHEBI:28502,ADRA2B,NCBIGene:151,vascular disorder,MONDO:0005385,infores:drugcentral,infores:drugcentral
11019,tolazoline,CHEBI:28502,ADRA2B,NCBIGene:151,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11020,tolazoline,CHEBI:28502,ADRA2A,NCBIGene:150,vascular disorder,MONDO:0005385,infores:drugcentral,infores:drugcentral
11021,tolazoline,CHEBI:28502,ADRA2A,NCBIGene:150,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11022,tolazoline,CHEBI:28502,HRH1,NCBIGene:3269,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11023,tolazoline,CHEBI:28502,ADRA2C,NCBIGene:152,vascular disorder,MONDO:0005385,infores:drugcentral,infores:drugcentral
11024,tolazoline,CHEBI:28502,ADRA2C,NCBIGene:152,vascular disorder,MONDO:0005385,infores:drugmechdb,infores:drugcentral
11025,aspirin,CHEBI:15365,EDNRA,NCBIGene:1909,peripheral arterial disease,MONDO:0005386,infores:tiga,everycure_indication_list
11026,simvastatin,CHEBI:9150,CYP2B6,NCBIGene:1555,peripheral arterial disease,MONDO:0005386,infores:tiga,everycure_indication_list
11027,clopidogrel,CHEBI:37941,CYP2B6,NCBIGene:1555,peripheral arterial disease,MONDO:0005386,infores:tiga,everycure_indication_list
11028,methyltestosterone,CHEBI:27436,CYP19A1,NCBIGene:1588,primary ovarian failure,MONDO:0005387,infores:hpo-annotations,everycure_indication_list
11029,methyltestosterone,CHEBI:27436,CYP19A1,NCBIGene:1588,primary ovarian failure,MONDO:0005387,infores:disgenet,everycure_indication_list
11030,estradiol valerate,CHEBI:16469,CYP2C19,NCBIGene:1557,primary ovarian failure,MONDO:0005387,infores:disgenet,everycure_indication_list
11031,estradiol valerate,CHEBI:16469,CYP2C19,NCBIGene:1557,primary ovarian failure,MONDO:0005387,infores:ctd,everycure_indication_list
11032,spironolactone,CHEBI:9241,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11033,spironolactone,CHEBI:9241,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:monarchinitiative,everycure_indication_list
11034,spironolactone,CHEBI:9241,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:disgenet,everycure_indication_list
11035,spironolactone,CHEBI:9241,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:eram,everycure_indication_list
11036,spironolactone,CHEBI:9241,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11037,prednisone,CHEBI:8382,ALB,NCBIGene:213,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11038,prednisone,CHEBI:8382,ALB,NCBIGene:213,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11039,lamivudine,CHEBI:63577,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11040,lamivudine,CHEBI:63577,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11041,lamivudine,CHEBI:63577,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:disgenet,everycure_indication_list
11042,lamivudine,CHEBI:63577,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:eram,everycure_indication_list
11043,lamivudine,CHEBI:63577,ALB,NCBIGene:213,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11044,lamivudine,CHEBI:63577,ALB,NCBIGene:213,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11045,lamivudine,CHEBI:63577,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11046,lamivudine,CHEBI:63577,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:monarchinitiative,everycure_indication_list
11047,lamivudine,CHEBI:63577,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:disgenet,everycure_indication_list
11048,lamivudine,CHEBI:63577,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:eram,everycure_indication_list
11049,lamivudine,CHEBI:63577,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11050,etoposide,CHEBI:4911,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11051,etoposide,CHEBI:4911,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:monarchinitiative,everycure_indication_list
11052,etoposide,CHEBI:4911,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:disgenet,everycure_indication_list
11053,etoposide,CHEBI:4911,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:eram,everycure_indication_list
11054,etoposide,CHEBI:4911,ABCC2,NCBIGene:1244,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11055,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:hetionet,everycure_indication_list
11056,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:ctd,everycure_indication_list
11057,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:disgenet,everycure_indication_list
11058,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,primary biliary cholangitis,MONDO:0005388,infores:eram,everycure_indication_list
11059,obeticholic acid,CHEBI:43602,NR1H4,NCBIGene:9971,primary biliary cholangitis,MONDO:0005388,infores:drugcentral,everycure_indication_list
11060,ropinirole,CHEBI:8888,DRD1,NCBIGene:1812,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11061,ropinirole,CHEBI:8888,DRD4,NCBIGene:1815,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11062,ropinirole,CHEBI:8888,DRD4,NCBIGene:1815,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11063,ropinirole,CHEBI:8888,DRD2,NCBIGene:1813,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11064,ropinirole,CHEBI:8888,DRD2,NCBIGene:1813,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11065,ropinirole,CHEBI:8888,DRD3,NCBIGene:1814,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11066,ropinirole,CHEBI:8888,DRD5,NCBIGene:1816,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11067,pramipexole,CHEBI:8356,DRD2,NCBIGene:1813,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11068,pramipexole,CHEBI:8356,DRD2,NCBIGene:1813,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11069,pramipexole,CHEBI:8356,DRD3,NCBIGene:1814,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11070,pramipexole,CHEBI:8356,DRD5,NCBIGene:1816,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11071,pramipexole,CHEBI:8356,DRD4,NCBIGene:1815,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11072,pramipexole,CHEBI:8356,DRD4,NCBIGene:1815,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11073,pramipexole,CHEBI:8356,DRD1,NCBIGene:1812,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11074,gabapentin,CHEBI:42797,CACNA2D1,NCBIGene:781,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11075,gabapentin,CHEBI:42797,CACNA2D1,NCBIGene:781,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11076,gabapentin,CHEBI:42797,CACNA2D2,NCBIGene:9254,restless legs syndrome,MONDO:0005391,infores:drugcentral,infores:drugcentral
11077,gabapentin,CHEBI:42797,CACNA2D2,NCBIGene:9254,restless legs syndrome,MONDO:0005391,infores:drugmechdb,infores:drugcentral
11078,indomethacin,CHEBI:49662,PTGS1,NCBIGene:5742,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11079,indomethacin,CHEBI:49662,PTGS1,NCBIGene:5742,gout,MONDO:0005393,infores:drugmechdb,infores:drugcentral
11080,indomethacin,CHEBI:49662,PTGS2,NCBIGene:5743,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11081,indomethacin,CHEBI:49662,PTGS2,NCBIGene:5743,gout,MONDO:0005393,infores:drugmechdb,infores:drugcentral
11082,indomethacin,CHEBI:49662,SLC22A11,NCBIGene:55867,gout,MONDO:0005393,infores:hetionet,infores:drugcentral
11083,indomethacin,CHEBI:49662,SLC22A11,NCBIGene:55867,gout,MONDO:0005393,infores:tiga,infores:drugcentral
11084,indomethacin,CHEBI:49662,SLC22A11,NCBIGene:55867,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11085,indomethacin,CHEBI:49662,SLC22A11,NCBIGene:55867,gout,MONDO:0005393,infores:drugmechdb,infores:drugcentral
11086,indomethacin,CHEBI:49662,CXCL8,NCBIGene:3576,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11087,indomethacin,CHEBI:49662,ABCC1,NCBIGene:4363,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11088,indomethacin,CHEBI:49662,SLC22A6,NCBIGene:9356,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11089,indomethacin,CHEBI:49662,SLC22A6,NCBIGene:9356,gout,MONDO:0005393,infores:drugmechdb,infores:drugcentral
11090,indomethacin,CHEBI:49662,AKR1C3,NCBIGene:8644,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11091,indomethacin,CHEBI:49662,SLC22A8,NCBIGene:9376,gout,MONDO:0005393,infores:drugcentral,infores:drugcentral
11092,indomethacin,CHEBI:49662,SLC22A8,NCBIGene:9376,gout,MONDO:0005393,infores:drugmechdb,infores:drugcentral
11093,lesinurad,CHEBI:90929,SLC22A12,NCBIGene:116085,gout,MONDO:0005393,infores:hetionet,everycure_indication_list
11094,lesinurad,CHEBI:90929,SLC22A12,NCBIGene:116085,gout,MONDO:0005393,infores:tiga,everycure_indication_list
11095,lesinurad,CHEBI:90929,SLC22A12,NCBIGene:116085,gout,MONDO:0005393,infores:drugcentral,everycure_indication_list
11096,lesinurad,CHEBI:90929,SLC22A12,NCBIGene:116085,gout,MONDO:0005393,infores:drugmechdb,everycure_indication_list
11097,etoposide,CHEBI:4911,PTGS2,NCBIGene:5743,gout,MONDO:0005393,infores:drugcentral,everycure_indication_list
11098,etoposide,CHEBI:4911,PTGS2,NCBIGene:5743,gout,MONDO:0005393,infores:drugmechdb,everycure_indication_list
11099,etoposide,CHEBI:4911,PTGS1,NCBIGene:5742,gout,MONDO:0005393,infores:drugcentral,everycure_indication_list
11100,etoposide,CHEBI:4911,PTGS1,NCBIGene:5742,gout,MONDO:0005393,infores:drugmechdb,everycure_indication_list
11101,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,gout,MONDO:0005393,infores:hetionet,everycure_indication_list
11102,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,gout,MONDO:0005393,infores:diseases,everycure_indication_list
11103,etoposide,CHEBI:4911,ABCG2,NCBIGene:9429,gout,MONDO:0005393,infores:ctd,everycure_indication_list
