target_id,target_name,disease_id,disease_name,edge_name
NCBIGene:1499,ctnnb1,MONDO:0006292,malignant mesothelioma,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0014035,severe intellectual disability-progressive spastic diplegia syndrome,biolink:target_for
NCBIGene:1499,ctnnb1,MONDO:0019516,exudative vitreoretinopathy,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:91039,dpp9,MONDO:0957229,hatipoglu immunodeficiency syndrome,biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1268,cnr1,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:1268,cnr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2099,esr1,MONDO:0014148,estrogen resistance syndrome,biolink:target_for
NCBIGene:389434,iyd,MONDO:0010136,thyroid dyshormonogenesis 4,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015285,carney complex,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0009719,familial atrial myxoma,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0007044,acrodysostosis 1 with or without hormone resistance,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015285,carney complex,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0009719,familial atrial myxoma,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0007044,acrodysostosis 1 with or without hormone resistance,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015285,carney complex,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0009719,familial atrial myxoma,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0007044,acrodysostosis 1 with or without hormone resistance,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015285,carney complex,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0009719,familial atrial myxoma,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:5573,prkar1a,MONDO:0007044,acrodysostosis 1 with or without hormone resistance,biolink:target_for
NCBIGene:5076,pax2,MONDO:0007352,renal coloboma syndrome,biolink:target_for
NCBIGene:5076,pax2,MONDO:0014451,focal segmental glomerulosclerosis 7,biolink:target_for
NCBIGene:31,acaca,MONDO:0013493,acetyl-coa carboxylase deficiency,biolink:target_for
NCBIGene:6097,rorc,MONDO:0014710,autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete rorgamma receptor deficiency,biolink:target_for
NCBIGene:6097,rorc,MONDO:0014710,autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete rorgamma receptor deficiency,biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:4233,met,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4233,met,MONDO:0007256,hepatocellular carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0003789,hereditary papillary renal cell carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0014739,autosomal recessive nonsyndromic hearing loss 97,biolink:target_for
NCBIGene:4233,met,MONDO:0011806,osteofibrous dysplasia,biolink:target_for
NCBIGene:4233,met,MONDO:0019942,distal arthrogryposis,biolink:target_for
NCBIGene:4233,met,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4233,met,MONDO:0007256,hepatocellular carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0003789,hereditary papillary renal cell carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0014739,autosomal recessive nonsyndromic hearing loss 97,biolink:target_for
NCBIGene:4233,met,MONDO:0011806,osteofibrous dysplasia,biolink:target_for
NCBIGene:4233,met,MONDO:0019942,distal arthrogryposis,biolink:target_for
NCBIGene:2042,epha3,MONDO:0005575,colorectal cancer,biolink:target_for
NCBIGene:207,akt1,MONDO:0007254,breast cancer,biolink:target_for
NCBIGene:207,akt1,MONDO:0005575,colorectal cancer,biolink:target_for
NCBIGene:207,akt1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:207,akt1,MONDO:0008318,proteus syndrome,biolink:target_for
NCBIGene:207,akt1,MONDO:0014048,cowden syndrome 6,biolink:target_for
NCBIGene:3667,irs1,MONDO:0005148,type 2 diabetes mellitus,biolink:target_for
NCBIGene:79184,brcc3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007405,crouzon syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007400,jackson-weiss syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007041,apert syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007043,pfeiffer syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007412,beare-stevenson cutis gyrata syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0015704,familial scaphocephaly syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007872,ladd syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0020667,antley-bixler syndrome without genital anomalies or disordered steroidogenesis,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0013815,bent bone dysplasia syndrome 1,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007042,saethre-chotzen syndrome,biolink:target_for
NCBIGene:2322,flt3,MONDO:0018874,acute myeloid leukemia,biolink:target_for
NCBIGene:3791,kdr,MONDO:0011191,capillary infantile hemangioma,biolink:target_for
NCBIGene:3791,kdr,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5156,pdgfra,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5156,pdgfra,MONDO:0011719,gastrointestinal stromal tumor,biolink:target_for
NCBIGene:5156,pdgfra,MONDO:0008285,"polyps, multiple and recurrent inflammatory fibroid, gastrointestinal",biolink:target_for
NCBIGene:1111,chek1,MONDO:0957961,oocyte/zygote/embryo maturation arrest 21,biolink:target_for
NCBIGene:6850,syk,MONDO:0030308,immunodeficiency 82 with systemic inflammation,biolink:target_for
NCBIGene:5328,plau,MONDO:0011136,quebec platelet disorder,biolink:target_for
NCBIGene:4914,ntrk1,MONDO:0009746,hereditary sensory and autonomic neuropathy type 4,biolink:target_for
NCBIGene:4914,ntrk1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23476,brd4,MONDO:0957921,cornelia de lange syndrome 6,biolink:target_for
NCBIGene:23476,brd4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:367,ar,UMLS:C5547981,mild androgen insensitivity syndrome,biolink:target_for
NCBIGene:367,ar,MONDO:0010735,kennedy disease,biolink:target_for
NCBIGene:367,ar,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:367,ar,MONDO:0006710,complex partial epilepsy,biolink:target_for
NCBIGene:367,ar,MONDO:0010384,"hypospadias 1, x-linked",biolink:target_for
NCBIGene:120892,lrrk2,UMLS:C3501658,parkinson disease 8,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0009660,mucopolysaccharidosis type 4b,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0009660,mucopolysaccharidosis type 4b,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0018149,gm1 gangliosidosis,biolink:target_for
NCBIGene:2720,glb1,MONDO:0009660,mucopolysaccharidosis type 4b,biolink:target_for
NCBIGene:60675,prok2,MONDO:0012528,hypogonadotropic hypogonadism 4 with or without anosmia,biolink:target_for
NCBIGene:9368,nherf1,MONDO:0012851,hypophosphatemic nephrolithiasis/osteoporosis 2,biolink:target_for
NCBIGene:9368,nherf1,MONDO:0012851,hypophosphatemic nephrolithiasis/osteoporosis 2,biolink:target_for
NCBIGene:25,abl1,MONDO:0011996,"chronic myelogenous leukemia, bcr-abl1 positive",biolink:target_for
NCBIGene:25,abl1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:25,abl1,MONDO:0060532,congenital heart defects and skeletal malformations syndrome,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0014179,inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 3,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0014181,amyotrophic lateral sclerosis type 20,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0012410,finnish upper limb-onset distal myopathy,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0014179,inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 3,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0014181,amyotrophic lateral sclerosis type 20,biolink:target_for
NCBIGene:3178,hnrnpa1,MONDO:0012410,finnish upper limb-onset distal myopathy,biolink:target_for
NCBIGene:7134,tnnc1,MONDO:0012745,dilated cardiomyopathy 1z,biolink:target_for
NCBIGene:7134,tnnc1,MONDO:0013195,hypertrophic cardiomyopathy 13,biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:5144,pde4d,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5144,pde4d,MONDO:0013822,acrodysostosis 2 with or without hormone resistance,biolink:target_for
NCBIGene:3791,kdr,MONDO:0011191,capillary infantile hemangioma,biolink:target_for
NCBIGene:3791,kdr,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:7157,tp53,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7157,tp53,MONDO:0007576,esophageal cancer,biolink:target_for
NCBIGene:7157,tp53,DOID:3012,li-fraumeni syndrome,biolink:target_for
NCBIGene:7157,tp53,MONDO:0010150,head and neck squamous cell carcinoma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:7157,tp53,MONDO:0009837,choroid plexus papilloma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0008734,"adrenocortical carcinoma, hereditary",biolink:target_for
NCBIGene:7157,tp53,MONDO:0005341,skin basal cell carcinoma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0032573,bone marrow failure syndrome 5,biolink:target_for
NCBIGene:7157,tp53,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7157,tp53,MONDO:0007576,esophageal cancer,biolink:target_for
NCBIGene:7157,tp53,DOID:3012,li-fraumeni syndrome,biolink:target_for
NCBIGene:7157,tp53,MONDO:0010150,head and neck squamous cell carcinoma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:7157,tp53,MONDO:0009837,choroid plexus papilloma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0008734,"adrenocortical carcinoma, hereditary",biolink:target_for
NCBIGene:7157,tp53,MONDO:0005341,skin basal cell carcinoma,biolink:target_for
NCBIGene:7157,tp53,MONDO:0032573,bone marrow failure syndrome 5,biolink:target_for
NCBIGene:6768,st14,MONDO:0011218,autosomal recessive congenital ichthyosis 11,biolink:target_for
NCBIGene:5138,pde2a,MONDO:0030900,intellectual developmental disorder with paroxysmal dyskinesia or seizures,biolink:target_for
NCBIGene:50940,pde11a,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:target_for
NCBIGene:7068,thrb,MONDO:0008569,"thyroid hormone resistance, generalized, autosomal dominant",biolink:target_for
NCBIGene:7068,thrb,MONDO:0010131,"thyroid hormone resistance, generalized, autosomal recessive",biolink:target_for
NCBIGene:7068,thrb,MONDO:0007784,selective pituitary resistance to thyroid hormone,biolink:target_for
NCBIGene:8019,brd3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:676,brdt,MONDO:0054725,spermatogenic failure 21,biolink:target_for
NCBIGene:4193,mdm2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4193,mdm2,MONDO:0032868,lessel-kubisch syndrome,biolink:target_for
NCBIGene:2322,flt3,MONDO:0018874,acute myeloid leukemia,biolink:target_for
NCBIGene:7010,tek,MONDO:0010842,multiple cutaneous and mucosal venous malformations,biolink:target_for
NCBIGene:7010,tek,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7010,tek,MONDO:0014998,"glaucoma 3, primary congenital, e",biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:1956,egfr,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:1956,egfr,MONDO:0014481,"inflammatory skin and bowel disease, neonatal, 2",biolink:target_for
NCBIGene:331,xiap,MONDO:0010385,x-linked lymphoproliferative disease due to xiap deficiency,biolink:target_for
NCBIGene:84444,dot1l,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:367,ar,UMLS:C5547981,mild androgen insensitivity syndrome,biolink:target_for
NCBIGene:367,ar,MONDO:0010735,kennedy disease,biolink:target_for
NCBIGene:367,ar,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:367,ar,MONDO:0006710,complex partial epilepsy,biolink:target_for
NCBIGene:367,ar,MONDO:0010384,"hypospadias 1, x-linked",biolink:target_for
NCBIGene:367,ar,UMLS:C5547981,mild androgen insensitivity syndrome,biolink:target_for
NCBIGene:367,ar,MONDO:0010735,kennedy disease,biolink:target_for
NCBIGene:367,ar,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:367,ar,MONDO:0006710,complex partial epilepsy,biolink:target_for
NCBIGene:367,ar,MONDO:0010384,"hypospadias 1, x-linked",biolink:target_for
NCBIGene:5741,pth,MONDO:0007796,"hypoparathyroidism, familial isolated 1",biolink:target_for
NCBIGene:774,cacna1b,MONDO:0005027,epilepsy,biolink:target_for
NCBIGene:351,app,MONDO:0007088,alzheimer disease type 1,biolink:target_for
NCBIGene:351,app,MONDO:0011583,"cerebral amyloid angiopathy, app-related",biolink:target_for
NCBIGene:2475,mtor,MONDO:0014716,macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome,biolink:target_for
NCBIGene:2475,mtor,MONDO:0011818,isolated focal cortical dysplasia type ii,biolink:target_for
NCBIGene:596,bcl2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:695,btk,MONDO:0010421,bruton-type agammaglobulinemia,biolink:target_for
NCBIGene:695,btk,MONDO:0000050,isolated congenital growth hormone deficiency,biolink:target_for
UniProtKB:P68431,h31_human histone h3.1 (sprot),MONDO:0021042,glioma,biolink:target_for
UniProtKB:P68431,h31_human histone h3.1 (sprot),UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1080,cftr,MONDO:0009061,cystic fibrosis,biolink:target_for
NCBIGene:1080,cftr,MONDO:0010178,congenital bilateral aplasia of vas deferens from cftr mutation,biolink:target_for
NCBIGene:5195,pex14,MONDO:0013952,peroxisome biogenesis disorder 13a (zellweger),biolink:target_for
