drug_id,drug_name,disease_id,disease_name,edge_name
CHEBI:17824,Isopropyl alcohol,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:2361,ABACAVIR SULFATE,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:25187,Menthol,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:2922,Auranofin,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:2948,Azathioprine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:3077,Betamethasone,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:31159,Aceclofenac,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:3139,bleomycin,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:31689,Iguratimod,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:3215,Bupivacaine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:3897,Cortisone acetate,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:39669,Diflunisal,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4031,Cyclosporine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:41423,Celecoxib,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:44185,Methotrexate,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4508,DICLOFENAC POTASSIUM,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4875,Etanercept,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4909,Etodolac,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:4911,Etoposide,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:49662,Indomethacin,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5004,Fenoprofen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5130,Flurbiprofen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:55340,MORPHINE HYDROCHLORIDE,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5801,Hydroxychloroquine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5855,Ibuprofen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:5864,Ifosfamide,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6128,Ketoprofen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:63634,Valdecoxib,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6402,Leflunomide,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6710,Meclofenamic acid,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6741,Meloxicam,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:71197,TOFACITINIB CITRATE,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:7443,Nabumetone,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:7476,Naproxen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:76172,Loxoprofen,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:7822,Oxaprozin,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:7959,Penicillamine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:8249,Piroxicam,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:8890,Ropivacaine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:9014,Salsalate,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:9334,Sulfasalazine,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:9352,Sulindac,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:95341,Baricitinib,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:9619,TOLMETIN SODIUM,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:9667,Triamcinolone,MONDO:0008383,rheumatoid arthritis,biolink:treats
NameRes Failed,NameRes Failed,MONDO:0008383,rheumatoid arthritis,biolink:treats
PUBCHEM.COMPOUND:67998300,Peficitinib hydrobromide,MONDO:0008383,rheumatoid arthritis,biolink:treats
RXCUI:1151145,diclofenac / misoprostol Pill,MONDO:0008383,rheumatoid arthritis,biolink:treats
RXCUI:1164043,lidocaine / menthol / methyl salicylate Topical Product,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:05ZCK72TXZ,Ozoralizumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:3XVL385Q0M,Filgotinib,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:4EQZ6YO2HI,Denosumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:4F4X42SYQ6,Rituximab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:4RA0KN46E0,Upadacitinib,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:7D0YB67S97,Abatacept,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:9013DUQ28K,Anakinra,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:91X1KLU43E,Golimumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:B72HH48FLU,Infliximab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:FYS6T7F842,Adalimumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:I031V2H011,Tocilizumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:JG8OB4UL9Y,FILGOTINIB MALEATE,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:NU90V55F8I,Sarilumab,MONDO:0008383,rheumatoid arthritis,biolink:treats
UNII:UMD07X179E,Certolizumab pegol,MONDO:0008383,rheumatoid arthritis,biolink:treats
CHEBI:16240,Hydrogen peroxide,MONDO:0008420,seborrheic keratosis,biolink:treats
CHEBI:3139,bleomycin,MONDO:0008433,small cell lung carcinoma,biolink:treats
CHEBI:63632,Topotecan,MONDO:0008433,small cell lung carcinoma,biolink:treats
DRUGBANK:DB17256,Tarlatamab,MONDO:0008433,small cell lung carcinoma,biolink:treats
UNII:28X28X9OKV,Durvalumab,MONDO:0008433,small cell lung carcinoma,biolink:treats
UNII:2CN60TN6ZS,Lurbinectedin,MONDO:0008433,small cell lung carcinoma,biolink:treats
UNII:52CMI0WC3Y,Atezolizumab,MONDO:0008433,small cell lung carcinoma,biolink:treats
CHEBI:16796,Melatonin,MONDO:0008434,Smith-Magenis syndrome,biolink:treats
CHEBI:79042,Tasimelteon,MONDO:0008434,Smith-Magenis syndrome,biolink:treats
CHEBI:27300,Cholecalciferol,MONDO:0008449,spina bifida,biolink:treats
CHEBI:3311,Calcium carbonate,MONDO:0008449,spina bifida,biolink:treats
CHEBI:4911,Etoposide,MONDO:0008449,spina bifida,biolink:treats
CHEBI:534,Docusate,MONDO:0008449,spina bifida,biolink:treats
RXCUI:404991,Dialyvite 800,MONDO:0008449,spina bifida,biolink:treats
UNII:IT063R5MY0,Eptotermin alfa,MONDO:0008475,spondylolisthesis,biolink:treats
CHEBI:135910,Ganirelix,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:3752,Clomifene,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:4762,EFLORNITHINE HYDROCHLORIDE,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:4911,Etoposide,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:6413,Letrozole,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:6801,Metformin,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:81569,Follitropin,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:81573,Chorionic Gonadotropin (Human),MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:9241,Spironolactone,MONDO:0008487,polycystic ovary syndrome,biolink:treats
CHEBI:49575,Diazepam,MONDO:0008491,stiff-person syndrome,biolink:treats
CHEBI:49618,Gadolinium cation (3+),MONDO:0008504,supravalvular aortic stenosis,biolink:treats
CHEBI:4508,DICLOFENAC POTASSIUM,MONDO:0008510,symphalangism with multiple anomalies of hands and feet,biolink:treats
CHEBI:3077,Betamethasone,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:4911,Etoposide,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:9667,Triamcinolone,MONDO:0008538,temporal arteritis,biolink:treats
UNII:I031V2H011,Tocilizumab,MONDO:0008538,temporal arteritis,biolink:treats
CHEBI:27436,Methyltestosterone,MONDO:0008541,spermatic cord torsion,biolink:treats
CHEBI:9463,Testosterone cypionate,MONDO:0008541,spermatic cord torsion,biolink:treats
CHEBI:15544,Alprostadil,MONDO:0008542,tetralogy of fallot,biolink:treats
CHEBI:17824,Isopropyl alcohol,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:3077,Betamethasone,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:3215,Bupivacaine,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:3897,Cortisone acetate,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:85010,Eltrombopag,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:8890,Ropivacaine,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:91083,Romiplostim,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:9667,Triamcinolone,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
DRUGBANK:DB00028,Human immunoglobulin G,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
DRUGBANK:DB11597,Human Rho(D) immune globulin,MONDO:0008558,autoimmune thrombocytopenic purpura,biolink:treats
CHEBI:10033,Warfarin,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:16469,Estradiol,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:18067,Phylloquinone,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:31934,OMEPRAZOLE SODIUM,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:453011,Ciclopirox,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:4873,ESTROPIPATE,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:49575,Diazepam,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:71028,Carglumic acid,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:7601,Nizatidine,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:8389,Conjugated estrogens,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
RXCUI:2556795,Myfembree Pill,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
UNII:I47IU4FOCO,WARFARIN POTASSIUM,MONDO:0008559,thrombophilia due to thrombin defect,biolink:treats
CHEBI:3219,Bupropion,MONDO:0008575,nicotine dependence,biolink:treats
CHEBI:84500,varenicline,MONDO:0008575,nicotine dependence,biolink:treats
CHEBI:17824,Isopropyl alcohol,MONDO:0008599,trigeminal neuralgia,biolink:treats
CHEBI:3387,Carbamazepine,MONDO:0008599,trigeminal neuralgia,biolink:treats
CHEBI:64356,Pregabalin,MONDO:0008599,trigeminal neuralgia,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0008599,trigeminal neuralgia,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008599,trigeminal neuralgia,biolink:treats
UNII:37CQ2C7X93,Canakinumab,MONDO:0008633,Muckle-Wells syndrome,biolink:treats
UNII:8K80YB5GMG,Rilonacept,MONDO:0008633,Muckle-Wells syndrome,biolink:treats
UNII:9013DUQ28K,Anakinra,MONDO:0008633,Muckle-Wells syndrome,biolink:treats
CHEBI:46859,Polidocanol,MONDO:0008638,varicose disease,biolink:treats
CHEBI:75273,Sodium tetradecyl sulfate,MONDO:0008638,varicose disease,biolink:treats
CHEBI:8499,Propranolol,MONDO:0008647,hypertrophic cardiomyopathy 1,biolink:treats
CHEBI:66917,RUXOLITINIB PHOSPHATE,MONDO:0008661,vitiligo,biolink:treats
UNII:7K28NB895L,Belzutifan,MONDO:0008667,von Hippel-Lindau disease,biolink:treats
CHEBI:4450,Desmopressin,MONDO:0008668,von Willebrand disease 1,biolink:treats
CHEBI:16027,Adenosine phosphate,MONDO:0008685,Wolff-Parkinson-White syndrome,biolink:treats
CHEBI:68855,Ioflupane I-123,MONDO:0008685,Wolff-Parkinson-White syndrome,biolink:treats
CHEBI:77733,Verapamil,MONDO:0008685,Wolff-Parkinson-White syndrome,biolink:treats
CHEBI:8499,Propranolol,MONDO:0008685,Wolff-Parkinson-White syndrome,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0008713,acrodermatitis enteropathica,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008720,congenital isolated adrenocorticotropic hormone deficiency,biolink:treats
CHEBI:9463,Testosterone cypionate,MONDO:0008720,congenital isolated adrenocorticotropic hormone deficiency,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0008738,"aganglionosis, total intestinal",biolink:treats
CHEBI:8361,PRAVASTATIN SODIUM,MONDO:0008738,"aganglionosis, total intestinal",biolink:treats
CHEBI:50378,Nitisinone,MONDO:0008753,alkaptonuria,biolink:treats
CHEBI:134745,Glycerol phenylbutyrate,MONDO:0008814,hyperargininemia,biolink:treats
CHEBI:41500,Phenylbutyric acid,MONDO:0008814,hyperargininemia,biolink:treats
CHEBI:134745,Glycerol phenylbutyrate,MONDO:0008815,argininosuccinic aciduria,biolink:treats
CHEBI:41500,Phenylbutyric acid,MONDO:0008815,argininosuccinic aciduria,biolink:treats
CHEBI:4876,Etacrynic acid,MONDO:0008829,chylous ascites,biolink:treats
PUBCHEM.COMPOUND:52946590,isosulfan blue inner salt,MONDO:0008829,chylous ascites,biolink:treats
UNII:39N9K8S2A4,isosulfan blue,MONDO:0008829,chylous ascites,biolink:treats
CHEBI:3001,beclometasone,MONDO:0008834,"asthma, nasal polyps, and aspirin intolerance",biolink:treats
CHEBI:6970,Mometasone,MONDO:0008834,"asthma, nasal polyps, and aspirin intolerance",biolink:treats
CHEBI:27902,Tetracycline,MONDO:0008857,Beemer-Ertbruggen syndrome,biolink:treats
CHEBI:16664,Albendazole,MONDO:0008903,lung cancer,biolink:treats
CHEBI:175901,Gemcitabine,MONDO:0008903,lung cancer,biolink:treats
CHEBI:27899,Cisplatin,MONDO:0008903,lung cancer,biolink:treats
CHEBI:31824,MESNA,MONDO:0008903,lung cancer,biolink:treats
CHEBI:32296,vinorelbine L-tartrate,MONDO:0008903,lung cancer,biolink:treats
CHEBI:44185,Methotrexate,MONDO:0008903,lung cancer,biolink:treats
CHEBI:46557,Zoledronic acid,MONDO:0008903,lung cancer,biolink:treats
CHEBI:4911,Etoposide,MONDO:0008903,lung cancer,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0008903,lung cancer,biolink:treats
CHEBI:5864,Ifosfamide,MONDO:0008903,lung cancer,biolink:treats
CHEBI:61049,Tacrolimus,MONDO:0008903,lung cancer,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0008903,lung cancer,biolink:treats
CHEBI:8382,Prednisone,MONDO:0008903,lung cancer,biolink:treats
UNII:3A58010674,Pegfilgrastim,MONDO:0008903,lung cancer,biolink:treats
UNII:C7S8VWP5DH,PAMIDRONATE DISODIUM,MONDO:0008903,lung cancer,biolink:treats
UNII:F7BD3Z4X8L,Pafolacianine,MONDO:0008903,lung cancer,biolink:treats
CHEBI:16347,Levocarnitine,MONDO:0008919,systemic primary carnitine deficiency disease,biolink:treats
CHEBI:27436,Methyltestosterone,MONDO:0008935,cerebellar ataxia-hypogonadism syndrome,biolink:treats
CHEBI:9463,Testosterone cypionate,MONDO:0008935,cerebellar ataxia-hypogonadism syndrome,biolink:treats
CHEBI:16359,Cholic Acid,MONDO:0008948,cerebrotendinous xanthomatosis,biolink:treats
CHEBI:16755,Chenodeoxycholic acid,MONDO:0008948,cerebrotendinous xanthomatosis,biolink:treats
CHEBI:15544,Alprostadil,MONDO:0009010,aortic arch interruption,biolink:treats
CHEBI:9241,Spironolactone,MONDO:0009025,apparent mineralocorticoid excess,biolink:treats
CHEBI:27436,Methyltestosterone,MONDO:0009047,cryptorchidism,biolink:treats
CHEBI:81573,Chorionic Gonadotropin (Human),MONDO:0009047,cryptorchidism,biolink:treats
CHEBI:9463,Testosterone cypionate,MONDO:0009047,cryptorchidism,biolink:treats
CHEBI:9241,Spironolactone,MONDO:0009049,Cushing syndrome due to macronodular adrenal hyperplasia,biolink:treats
CHEBI:3286,Cabergoline,MONDO:0009050,Cushing disease due to pituitary adenoma,biolink:treats
CHEBI:17439,Cyanocobalamin,MONDO:0009057,cyanosis and hepatic disease,biolink:treats
CHEBI:16664,Albendazole,MONDO:0009060,cystic disease of lung,biolink:treats
CHEBI:165446,Psyllic acid,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:16899,Mannitol,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:18067,Phylloquinone,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:28864,Tobramycin,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:28939,Acetylcysteine,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:4911,Etoposide,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:63598,Levofloxacin,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:66901,Ivacaftor,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:94511,"2-[[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid",MONDO:0009061,cystic fibrosis,biolink:treats
DRUGBANK:DB11065,Pancrelipase amylase,MONDO:0009061,cystic fibrosis,biolink:treats
PUBCHEM.COMPOUND:165363555,Trikafta,MONDO:0009061,cystic fibrosis,biolink:treats
PUBCHEM.COMPOUND:71494926,Orkambi,MONDO:0009061,cystic fibrosis,biolink:treats
PUBCHEM.COMPOUND:72722243,Symkevi,MONDO:0009061,cystic fibrosis,biolink:treats
UNII:953A26OA1Y,Dornase alfa,MONDO:0009061,cystic fibrosis,biolink:treats
CHEBI:32229,Tiopronin,MONDO:0009067,cystinuria,biolink:treats
CHEBI:7959,Penicillamine,MONDO:0009067,cystinuria,biolink:treats
UNII:8A7F670F2Y,Sacrosidase,MONDO:0009114,congenital sucrase-isomaltase deficiency,biolink:treats
CHEBI:31524,Droxidopa,MONDO:0009123,orthostatic hypotension 1,biolink:treats
CHEBI:17076,Streptomycin,MONDO:0009169,endocardial fibroelastosis,biolink:treats
CHEBI:17544,hydrogencarbonate,MONDO:0009174,protein-losing enteropathy,biolink:treats
CHEBI:29103,Potassium cation,MONDO:0009174,protein-losing enteropathy,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0009174,protein-losing enteropathy,biolink:treats
CHEBI:8382,Prednisone,MONDO:0009174,protein-losing enteropathy,biolink:treats
UNII:0JJ21K6L2I,Pozelimab,MONDO:0009174,protein-losing enteropathy,biolink:treats
CHEBI:17824,Isopropyl alcohol,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:3215,Bupivacaine,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEBI:8382,Prednisone,MONDO:0009197,transient erythroblastopenia of childhood,biolink:treats
CHEMBL.COMPOUND:CHEMBL2108334,Coagulation factor VIIa Recombinant Human,MONDO:0009211,congenital factor VII deficiency,biolink:treats
DRUGBANK:DB13148,Coagulation factor X human,MONDO:0009212,congenital factor X deficiency,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0009224,fetal iodine syndrome,biolink:treats
